Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003
26017281300,14000US26017281300,"Census Tract 2813, Bay County, Michigan","Census Tract 2813, Bay County, Michigan",mi,140,0,ACSSF,9245,,,,,26,17,,,,281300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3354,3219,3034,24,0,0,37,0,124,135,16,0,0,0,0,82,37,33803,1283,961,322
26017285100,14000US26017285100,"Census Tract 2851, Bay County, Michigan","Census Tract 2851, Bay County, Michigan",mi,140,0,ACSSF,9246,,,,,26,17,,,,285100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511,3431,3247,87,0,70,0,0,27,80,20,0,0,0,0,40,20,40875,1456,1349,107
26017285200,14000US26017285200,"Census Tract 2852, Bay County, Michigan","Census Tract 2852, Bay County, Michigan",mi,140,0,ACSSF,9247,,,,,26,17,,,,285200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749,9486,9202,128,0,62,0,0,94,263,100,0,0,0,0,38,125,40422,4183,2741,1442
26017285300,14000US26017285300,"Census Tract 2853, Bay County, Michigan","Census Tract 2853, Bay County, Michigan",mi,140,0,ACSSF,9248,,,,,26,17,,,,285300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031,4695,4652,0,0,24,0,0,19,336,56,0,0,0,0,252,28,50495,1945,1796,149
26017285400,14000US26017285400,"Census Tract 2854, Bay County, Michigan","Census Tract 2854, Bay County, Michigan",mi,140,0,ACSSF,9249,,,,,26,17,,,,285400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2983,2983,2769,66,14,111,0,0,23,0,0,0,0,0,0,0,0,65357,1262,1084,178
26017285500,14000US26017285500,"Census Tract 2855, Bay County, Michigan","Census Tract 2855, Bay County, Michigan",mi,140,0,ACSSF,9250,,,,,26,17,,,,285500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6189,6182,6152,0,13,17,0,0,0,7,7,0,0,0,0,0,0,58509,2501,2381,120
26017285600,14000US26017285600,"Census Tract 2856, Bay County, Michigan","Census Tract 2856, Bay County, Michigan",mi,140,0,ACSSF,9251,,,,,26,17,,,,285600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7293,7097,6954,0,29,43,0,0,71,196,142,20,0,0,0,34,0,52826,2914,2534,380
26017285700,14000US26017285700,"Census Tract 2857, Bay County, Michigan","Census Tract 2857, Bay County, Michigan",mi,140,0,ACSSF,9252,,,,,26,17,,,,285700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4155,4067,3906,0,0,26,0,16,119,88,51,0,0,0,0,37,0,45506,1637,1486,151
26017285800,14000US26017285800,"Census Tract 2858, Bay County, Michigan","Census Tract 2858, Bay County, Michigan",mi,140,0,ACSSF,9253,,,,,26,17,,,,285800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153,5890,5623,90,28,57,0,0,92,263,91,0,0,0,0,172,0,44516,2644,1912,732
26017285900,14000US26017285900,"Census Tract 2859, Bay County, Michigan","Census Tract 2859, Bay County, Michigan",mi,140,0,ACSSF,9254,,,,,26,17,,,,285900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5415,5306,5141,33,0,64,0,0,68,109,85,0,24,0,0,0,0,46886,2411,2001,410
26017286000,14000US26017286000,"Census Tract 2860, Bay County, Michigan","Census Tract 2860, Bay County, Michigan",mi,140,0,ACSSF,9255,,,,,26,17,,,,286000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545,3412,3387,0,13,0,0,0,12,133,64,0,0,0,0,0,69,47679,1526,1431,95
26017286100,14000US26017286100,"Census Tract 2861, Bay County, Michigan","Census Tract 2861, Bay County, Michigan",mi,140,0,ACSSF,9256,,,,,26,17,,,,286100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7951,7731,7450,7,8,103,0,0,163,220,213,0,0,0,0,0,7,50417,3039,2647,392
26017286200,14000US26017286200,"Census Tract 2862, Bay County, Michigan","Census Tract 2862, Bay County, Michigan",mi,140,0,ACSSF,9257,,,,,26,17,,,,286200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236,5140,4955,68,27,0,0,0,90,96,70,0,0,0,0,26,0,53832,2124,1885,239
26017286300,14000US26017286300,"Census Tract 2863, Bay County, Michigan","Census Tract 2863, Bay County, Michigan",mi,140,0,ACSSF,9258,,,,,26,17,,,,286300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662,3596,3516,0,41,18,0,0,21,66,50,0,0,0,0,4,12,41726,1612,1242,370
26017286400,14000US26017286400,"Census Tract 2864, Bay County, Michigan","Census Tract 2864, Bay County, Michigan",mi,140,0,ACSSF,9259,,,,,26,17,,,,286400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759,2623,2602,0,9,0,0,0,12,136,77,0,0,0,0,50,9,42635,1038,932,106
26019000000,14000US26019000000,"Census Tract 0, Benzie County, Michigan","Census Tract 0, Benzie County, Michigan",mi,140,0,ACSSF,9260,,,,,26,19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26019980100,14000US26019980100,"Census Tract 9801, Benzie County, Michigan","Census Tract 9801, Benzie County, Michigan",mi,140,0,ACSSF,9261,,,,,26,19,,,,980100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6706,6657,6434,9,101,10,0,0,103,49,40,0,0,0,0,5,4,44573,2667,2397,270
26019980200,14000US26019980200,"Census Tract 9802, Benzie County, Michigan","Census Tract 9802, Benzie County, Michigan",mi,140,0,ACSSF,9262,,,,,26,19,,,,980200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3152,3112,2976,0,40,0,0,0,96,40,33,0,0,0,0,7,0,48221,1368,1203,165
26019980300,14000US26019980300,"Census Tract 9803, Benzie County, Michigan","Census Tract 9803, Benzie County, Michigan",mi,140,0,ACSSF,9263,,,,,26,19,,,,980300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286,2271,2097,39,66,0,0,0,69,15,15,0,0,0,0,0,0,43618,992,807,185
26019980400,14000US26019980400,"Census Tract 9804, Benzie County, Michigan","Census Tract 9804, Benzie County, Michigan",mi,140,0,ACSSF,9264,,,,,26,19,,,,980400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2021,1967,0,12,5,0,0,37,19,3,0,2,0,0,14,0,39145,943,700,243
26019980500,14000US26019980500,"Census Tract 9805, Benzie County, Michigan","Census Tract 9805, Benzie County, Michigan",mi,140,0,ACSSF,9265,,,,,26,19,,,,980500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256,3038,2976,0,27,4,0,0,31,218,144,0,0,0,0,73,1,44387,1224,1106,118
26021000000,14000US26021000000,"Census Tract 0, Berrien County, Michigan","Census Tract 0, Berrien County, Michigan",mi,140,0,ACSSF,9266,,,,,26,21,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26021000300,14000US26021000300,"Census Tract 3, Berrien County, Michigan","Census Tract 3, Berrien County, Michigan",mi,140,0,ACSSF,9267,,,,,26,21,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847,2835,235,2304,0,76,0,0,220,12,0,0,0,0,0,12,0,17092,886,397,489
26021000400,14000US26021000400,"Census Tract 4, Berrien County, Michigan","Census Tract 4, Berrien County, Michigan",mi,140,0,ACSSF,9268,,,,,26,21,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873,1870,27,1808,0,0,0,0,35,3,0,0,0,0,0,0,3,9811,997,7,990
26021000500,14000US26021000500,"Census Tract 5, Berrien County, Michigan","Census Tract 5, Berrien County, Michigan",mi,140,0,ACSSF,9269,,,,,26,21,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,2311,221,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,29500,554,260,294
26021000600,14000US26021000600,"Census Tract 6, Berrien County, Michigan","Census Tract 6, Berrien County, Michigan",mi,140,0,ACSSF,9270,,,,,26,21,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311,3224,303,2872,0,0,0,0,49,87,87,0,0,0,0,0,0,24190,1301,804,497
26021000700,14000US26021000700,"Census Tract 7, Berrien County, Michigan","Census Tract 7, Berrien County, Michigan",mi,140,0,ACSSF,9271,,,,,26,21,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3104,3104,1939,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,50536,1178,1059,119
26021000800,14000US26021000800,"Census Tract 8, Berrien County, Michigan","Census Tract 8, Berrien County, Michigan",mi,140,0,ACSSF,9272,,,,,26,21,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5455,5403,4928,231,43,143,0,0,58,52,25,0,0,0,0,15,12,49439,2636,1611,1025
26021000900,14000US26021000900,"Census Tract 9, Berrien County, Michigan","Census Tract 9, Berrien County, Michigan",mi,140,0,ACSSF,9273,,,,,26,21,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894,1885,1577,120,12,151,0,0,25,9,9,0,0,0,0,0,0,44468,900,515,385
26021001000,14000US26021001000,"Census Tract 10, Berrien County, Michigan","Census Tract 10, Berrien County, Michigan",mi,140,0,ACSSF,9274,,,,,26,21,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,1856,1791,35,10,0,0,0,20,0,0,0,0,0,0,0,0,54444,874,717,157
26021001100,14000US26021001100,"Census Tract 11, Berrien County, Michigan","Census Tract 11, Berrien County, Michigan",mi,140,0,ACSSF,9275,,,,,26,21,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,3803,3625,47,12,98,0,7,14,22,22,0,0,0,0,0,0,64286,1464,1329,135
26021001300,14000US26021001300,"Census Tract 13, Berrien County, Michigan","Census Tract 13, Berrien County, Michigan",mi,140,0,ACSSF,9276,,,,,26,21,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,1977,1855,18,0,66,0,0,38,55,13,0,0,0,0,0,42,75577,898,751,147
26021001400,14000US26021001400,"Census Tract 14, Berrien County, Michigan","Census Tract 14, Berrien County, Michigan",mi,140,0,ACSSF,9277,,,,,26,21,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851,4775,4410,104,9,140,0,0,112,76,76,0,0,0,0,0,0,64923,1903,1393,510
26021001500,14000US26021001500,"Census Tract 15, Berrien County, Michigan","Census Tract 15, Berrien County, Michigan",mi,140,0,ACSSF,9278,,,,,26,21,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,3002,2928,27,0,4,0,9,34,57,57,0,0,0,0,0,0,58074,1323,889,434
26021001600,14000US26021001600,"Census Tract 16, Berrien County, Michigan","Census Tract 16, Berrien County, Michigan",mi,140,0,ACSSF,9279,,,,,26,21,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2164,2058,65,0,19,0,0,22,31,0,0,0,0,0,31,0,70492,889,834,55
26021001700,14000US26021001700,"Census Tract 17, Berrien County, Michigan","Census Tract 17, Berrien County, Michigan",mi,140,0,ACSSF,9280,,,,,26,21,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180,4129,3977,0,0,113,0,0,39,51,51,0,0,0,0,0,0,80570,1530,1467,63
26021001800,14000US26021001800,"Census Tract 18, Berrien County, Michigan","Census Tract 18, Berrien County, Michigan",mi,140,0,ACSSF,9281,,,,,26,21,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535,4402,4080,10,32,142,0,27,111,133,90,0,0,0,0,43,0,70583,1737,1498,239
26021001900,14000US26021001900,"Census Tract 19, Berrien County, Michigan","Census Tract 19, Berrien County, Michigan",mi,140,0,ACSSF,9282,,,,,26,21,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211,2056,1844,199,0,0,0,0,13,155,82,0,0,0,0,73,0,40052,899,693,206
26021002000,14000US26021002000,"Census Tract 20, Berrien County, Michigan","Census Tract 20, Berrien County, Michigan",mi,140,0,ACSSF,9283,,,,,26,21,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417,3408,1363,2033,12,0,0,0,0,9,9,0,0,0,0,0,0,31042,1727,1053,674
26021002100,14000US26021002100,"Census Tract 21, Berrien County, Michigan","Census Tract 21, Berrien County, Michigan",mi,140,0,ACSSF,9284,,,,,26,21,,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823,2466,961,1438,14,0,0,0,53,357,71,0,0,0,0,286,0,17463,1212,547,665
26021002200,14000US26021002200,"Census Tract 22, Berrien County, Michigan","Census Tract 22, Berrien County, Michigan",mi,140,0,ACSSF,9285,,,,,26,21,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552,2493,87,2406,0,0,0,0,0,59,0,0,0,0,0,59,0,14403,1004,399,605
26021002300,14000US26021002300,"Census Tract 23, Berrien County, Michigan","Census Tract 23, Berrien County, Michigan",mi,140,0,ACSSF,9286,,,,,26,21,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403,2296,1080,901,12,0,0,0,303,107,57,0,0,0,0,50,0,25405,794,519,275
26021002400,14000US26021002400,"Census Tract 24, Berrien County, Michigan","Census Tract 24, Berrien County, Michigan",mi,140,0,ACSSF,9287,,,,,26,21,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240,2167,2131,36,0,0,0,0,0,73,73,0,0,0,0,0,0,44651,919,759,160
26021002500,14000US26021002500,"Census Tract 25, Berrien County, Michigan","Census Tract 25, Berrien County, Michigan",mi,140,0,ACSSF,9288,,,,,26,21,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,2297,1567,704,0,0,14,0,12,52,30,0,0,0,0,8,14,32351,1072,813,259
26021010100,14000US26021010100,"Census Tract 101, Berrien County, Michigan","Census Tract 101, Berrien County, Michigan",mi,140,0,ACSSF,9289,,,,,26,21,,,,10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894,3803,3533,246,2,0,22,0,0,91,42,0,0,0,0,49,0,41424,1664,1224,440
26021010200,14000US26021010200,"Census Tract 102, Berrien County, Michigan","Census Tract 102, Berrien County, Michigan",mi,140,0,ACSSF,9290,,,,,26,21,,,,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6702,6061,5858,77,4,27,0,0,95,641,504,0,0,0,0,129,8,40729,2489,1992,497
26021010300,14000US26021010300,"Census Tract 103, Berrien County, Michigan","Census Tract 103, Berrien County, Michigan",mi,140,0,ACSSF,9291,,,,,26,21,,,,10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232,4367,4188,131,6,22,0,0,20,865,43,0,0,0,0,822,0,38157,1957,1507,450
26021010400,14000US26021010400,"Census Tract 104, Berrien County, Michigan","Census Tract 104, Berrien County, Michigan",mi,140,0,ACSSF,9292,,,,,26,21,,,,10400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114,3002,2963,0,0,0,0,0,39,112,104,0,0,0,0,8,0,44724,1307,1052,255
26021010500,14000US26021010500,"Census Tract 105, Berrien County, Michigan","Census Tract 105, Berrien County, Michigan",mi,140,0,ACSSF,9293,,,,,26,21,,,,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439,2142,2076,24,29,0,0,0,13,297,114,51,0,0,0,96,36,48607,793,673,120
26021010600,14000US26021010600,"Census Tract 106, Berrien County, Michigan","Census Tract 106, Berrien County, Michigan",mi,140,0,ACSSF,9294,,,,,26,21,,,,10600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5253,5002,4621,105,31,135,0,24,86,251,39,0,6,0,0,195,11,51875,1802,1428,374
26021011000,14000US26021011000,"Census Tract 110, Berrien County, Michigan","Census Tract 110, Berrien County, Michigan",mi,140,0,ACSSF,9295,,,,,26,21,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904,2814,2760,28,3,0,0,0,23,90,32,0,0,0,0,58,0,43884,1167,947,220
26021011100,14000US26021011100,"Census Tract 111, Berrien County, Michigan","Census Tract 111, Berrien County, Michigan",mi,140,0,ACSSF,9296,,,,,26,21,,,,11100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926,5890,5704,20,0,25,0,0,141,36,7,0,0,0,0,29,0,52460,2265,1937,328
26021011200,14000US26021011200,"Census Tract 112, Berrien County, Michigan","Census Tract 112, Berrien County, Michigan",mi,140,0,ACSSF,9297,,,,,26,21,,,,11200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,3660,3604,16,0,40,0,0,0,0,0,0,0,0,0,0,0,42405,1663,1423,240
26021011300,14000US26021011300,"Census Tract 113, Berrien County, Michigan","Census Tract 113, Berrien County, Michigan",mi,140,0,ACSSF,9298,,,,,26,21,,,,11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543,4488,4293,0,20,142,0,0,33,55,39,0,0,0,0,16,0,49487,1900,1627,273
26021011400,14000US26021011400,"Census Tract 114, Berrien County, Michigan","Census Tract 114, Berrien County, Michigan",mi,140,0,ACSSF,9299,,,,,26,21,,,,11400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2774,2699,2586,25,8,34,0,0,46,75,54,0,0,7,0,9,5,44315,1117,911,206
26021011500,14000US26021011500,"Census Tract 115, Berrien County, Michigan","Census Tract 115, Berrien County, Michigan",mi,140,0,ACSSF,9300,,,,,26,21,,,,11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1567,1517,7,25,0,0,0,18,8,0,0,0,0,0,8,0,54271,611,513,98
26021011600,14000US26021011600,"Census Tract 116, Berrien County, Michigan","Census Tract 116, Berrien County, Michigan",mi,140,0,ACSSF,9301,,,,,26,21,,,,11600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,1959,1948,0,11,0,0,0,0,71,30,0,0,0,0,20,21,50385,860,697,163
26021020100,14000US26021020100,"Census Tract 201, Berrien County, Michigan","Census Tract 201, Berrien County, Michigan",mi,140,0,ACSSF,9302,,,,,26,21,,,,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605,2605,2486,49,63,0,0,0,7,0,0,0,0,0,0,0,0,49522,975,918,57
26021020200,14000US26021020200,"Census Tract 202, Berrien County, Michigan","Census Tract 202, Berrien County, Michigan",mi,140,0,ACSSF,9303,,,,,26,21,,,,20200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5393,5224,4562,363,45,47,0,30,177,169,129,0,0,0,0,40,0,40417,2040,1342,698
26021020300,14000US26021020300,"Census Tract 203, Berrien County, Michigan","Census Tract 203, Berrien County, Michigan",mi,140,0,ACSSF,9304,,,,,26,21,,,,20300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,2479,2457,7,0,0,0,0,15,45,36,0,0,0,0,9,0,62614,1000,941,59
26021020400,14000US26021020400,"Census Tract 204, Berrien County, Michigan","Census Tract 204, Berrien County, Michigan",mi,140,0,ACSSF,9305,,,,,26,21,,,,20400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639,3504,3243,95,23,47,7,0,89,135,24,0,0,0,0,111,0,60263,1324,1090,234
26021020500,14000US26021020500,"Census Tract 205, Berrien County, Michigan","Census Tract 205, Berrien County, Michigan",mi,140,0,ACSSF,9306,,,,,26,21,,,,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,2490,1764,633,7,0,0,12,74,271,121,13,0,0,0,125,12,23242,1215,512,703
26021020600,14000US26021020600,"Census Tract 206, Berrien County, Michigan","Census Tract 206, Berrien County, Michigan",mi,140,0,ACSSF,9307,,,,,26,21,,,,20600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068,2984,2728,181,21,31,0,0,23,84,59,0,0,0,0,10,15,44825,1290,962,328
26021020700,14000US26021020700,"Census Tract 207, Berrien County, Michigan","Census Tract 207, Berrien County, Michigan",mi,140,0,ACSSF,9308,,,,,26,21,,,,20700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,2840,2180,467,11,18,0,0,164,188,67,15,0,0,0,84,22,26333,1166,682,484
26021020900,14000US26021020900,"Census Tract 209, Berrien County, Michigan","Census Tract 209, Berrien County, Michigan",mi,140,0,ACSSF,9309,,,,,26,21,,,,20900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851,3308,3067,99,25,13,0,8,96,543,499,2,0,0,0,26,16,38300,1386,982,404
26021021000,14000US26021021000,"Census Tract 210, Berrien County, Michigan","Census Tract 210, Berrien County, Michigan",mi,140,0,ACSSF,9310,,,,,26,21,,,,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624,4421,4010,251,0,45,0,3,112,203,119,12,18,0,0,27,27,37448,1920,1490,430
26021021100,14000US26021021100,"Census Tract 211, Berrien County, Michigan","Census Tract 211, Berrien County, Michigan",mi,140,0,ACSSF,9311,,,,,26,21,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2013,1862,46,40,21,0,0,44,2,0,0,0,0,0,2,0,44202,768,647,121
26021021200,14000US26021021200,"Census Tract 212, Berrien County, Michigan","Census Tract 212, Berrien County, Michigan",mi,140,0,ACSSF,9312,,,,,26,21,,,,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617,1604,1604,0,0,0,0,0,0,13,13,0,0,0,0,0,0,38582,663,578,85
26021021300,14000US26021021300,"Census Tract 213, Berrien County, Michigan","Census Tract 213, Berrien County, Michigan",mi,140,0,ACSSF,9313,,,,,26,21,,,,21300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175,4810,2524,1438,0,663,0,41,144,365,118,23,0,0,0,224,0,33892,1667,723,944
26021021400,14000US26021021400,"Census Tract 214, Berrien County, Michigan","Census Tract 214, Berrien County, Michigan",mi,140,0,ACSSF,9314,,,,,26,21,,,,21400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,4244,3647,391,0,181,0,4,21,216,12,11,0,0,0,193,0,44522,1835,1213,622
26023950100,14000US26023950100,"Census Tract 9501, Branch County, Michigan","Census Tract 9501, Branch County, Michigan",mi,140,0,ACSSF,9315,,,,,26,23,,,,950100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020,3975,3936,7,0,9,0,0,23,45,23,0,0,0,0,0,22,48939,1663,1510,153
26023950200,14000US26023950200,"Census Tract 9502, Branch County, Michigan","Census Tract 9502, Branch County, Michigan",mi,140,0,ACSSF,9316,,,,,26,23,,,,950200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682,3682,3519,8,26,60,0,0,69,0,0,0,0,0,0,0,0,44814,1421,1182,239
26023950300,14000US26023950300,"Census Tract 9503, Branch County, Michigan","Census Tract 9503, Branch County, Michigan",mi,140,0,ACSSF,9317,,,,,26,23,,,,950300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4282,4211,4102,19,9,45,0,14,22,71,52,0,0,0,0,19,0,42946,1582,1350,232
26023950400,14000US26023950400,"Census Tract 9504, Branch County, Michigan","Census Tract 9504, Branch County, Michigan",mi,140,0,ACSSF,9318,,,,,26,23,,,,950400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7626,7352,5358,1300,51,174,0,0,469,274,184,40,12,0,14,24,0,50326,1628,1324,304
26023950500,14000US26023950500,"Census Tract 9505, Branch County, Michigan","Census Tract 9505, Branch County, Michigan",mi,140,0,ACSSF,9319,,,,,26,23,,,,950500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223,2997,2957,0,3,0,0,0,37,226,204,0,0,0,0,0,22,33042,1394,752,642
26023950600,14000US26023950600,"Census Tract 9506, Branch County, Michigan","Census Tract 9506, Branch County, Michigan",mi,140,0,ACSSF,9320,,,,,26,23,,,,950600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861,2588,2575,0,5,0,0,0,8,273,273,0,0,0,0,0,0,40384,1243,860,383
26023950700,14000US26023950700,"Census Tract 9507, Branch County, Michigan","Census Tract 9507, Branch County, Michigan",mi,140,0,ACSSF,9321,,,,,26,23,,,,950700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3919,3572,3554,0,5,0,0,9,4,347,238,0,0,0,0,109,0,36591,1574,1141,433
26023950800,14000US26023950800,"Census Tract 9508, Branch County, Michigan","Census Tract 9508, Branch County, Michigan",mi,140,0,ACSSF,9322,,,,,26,23,,,,950800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447,4350,4272,0,0,32,0,0,46,97,47,0,0,0,0,50,0,42273,1386,1193,193
26023950900,14000US26023950900,"Census Tract 9509, Branch County, Michigan","Census Tract 9509, Branch County, Michigan",mi,140,0,ACSSF,9323,,,,,26,23,,,,950900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316,2273,2247,17,2,7,0,0,0,43,13,0,0,0,0,30,0,46821,931,772,159
26023951000,14000US26023951000,"Census Tract 9510, Branch County, Michigan","Census Tract 9510, Branch County, Michigan",mi,140,0,ACSSF,9324,,,,,26,23,,,,951000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442,2386,2378,0,8,0,0,0,0,56,5,0,0,0,0,51,0,53990,1017,940,77
26023951100,14000US26023951100,"Census Tract 9511, Branch County, Michigan","Census Tract 9511, Branch County, Michigan",mi,140,0,ACSSF,9325,,,,,26,23,,,,951100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942,2823,2763,36,15,0,0,0,9,119,6,0,0,0,0,113,0,43814,1137,1006,131
